,x,y,width,height,rotate
594,-397.3,384.0,0.8,0.8,46.0
595,-397.3,386.7,0.8,0.8,46.0
596,-397.3,389.3,0.8,0.8,46.0
597,-397.3,392.0,1.4,1.4,45.0
598,-397.3,394.7,1.4,1.4,45.0
599,-397.3,397.3,1.4,1.4,45.0
600,-394.7,-400.0,1.4,1.4,135.0
601,-394.7,-397.3,1.4,1.4,135.0
602,-394.7,-394.7,1.4,1.4,135.0
603,-394.7,-392.0,0.8,0.8,135.0
604,-394.7,-389.3,0.8,0.8,135.0
605,-394.7,-386.7,0.8,0.8,134.0
606,-394.7,-384.0,0.3,0.3,134.0
607,-394.7,-381.3,0.3,0.3,134.0
608,-394.7,-378.7,0.8,0.8,134.0
609,-394.7,-376.0,0.8,0.8,134.0
610,-394.7,-373.3,0.8,0.8,133.0
611,-394.7,-370.7,1.4,1.4,133.0
612,-394.7,-368.0,1.4,1.4,133.0
613,-394.7,-365.3,1.4,1.4,133.0
614,-394.7,-362.7,1.8,1.8,133.0
615,-394.7,-360.0,1.8,1.8,132.0
616,-394.7,-357.3,2.0,2.0,132.0
617,-394.7,-354.7,2.0,2.0,132.0
618,-394.7,-352.0,2.0,2.0,132.0
619,-394.7,-349.3,2.1,2.1,132.0
620,-394.7,-346.7,2.1,2.1,131.0
621,-394.7,-344.0,2.1,2.1,131.0
622,-394.7,-341.3,2.0,2.0,131.0
623,-394.7,-338.7,2.0,2.0,131.0
624,-394.7,-336.0,2.0,2.0,130.0
625,-394.7,-333.3,1.8,1.8,130.0
626,-394.7,-330.7,1.8,1.8,130.0
627,-394.7,-328.0,1.8,1.8,130.0
628,-394.7,-325.3,1.4,1.4,129.0
629,-394.7,-322.7,1.4,1.4,129.0
630,-394.7,-320.0,1.4,1.4,129.0
631,-394.7,-317.3,0.8,0.8,129.0
632,-394.7,-314.7,0.8,0.8,129.0
633,-394.7,-312.0,0.8,0.8,128.0
634,-394.7,-309.3,0.3,0.3,128.0
635,-394.7,-306.7,0.3,0.3,128.0
636,-394.7,-304.0,0.3,0.3,128.0
637,-394.7,-301.3,0.8,0.8,127.0
638,-394.7,-298.7,0.8,0.8,127.0
639,-394.7,-296.0,0.8,0.8,127.0
640,-394.7,-293.3,1.4,1.4,127.0
641,-394.7,-290.7,1.4,1.4,126.0
642,-394.7,-288.0,1.4,1.4,126.0
643,-394.7,-285.3,1.8,1.8,126.0
644,-394.7,-282.7,1.8,1.8,126.0
645,-394.7,-280.0,1.8,1.8,125.0
646,-394.7,-277.3,2.0,2.0,125.0
647,-394.7,-274.7,2.0,2.0,125.0
648,-394.7,-272.0,2.0,2.0,125.0
649,-394.7,-269.3,2.0,2.0,124.0
650,-394.7,-266.7,2.1,2.1,124.0
651,-394.7,-264.0,2.1,2.1,124.0
652,-394.7,-261.3,2.1,2.1,124.0
653,-394.7,-258.7,2.0,2.0,123.0
654,-394.7,-256.0,2.0,2.0,123.0
655,-394.7,-253.3,2.0,2.0,123.0
656,-394.7,-250.7,2.0,2.0,122.0
657,-394.7,-248.0,1.8,1.8,122.0
658,-394.7,-245.3,1.8,1.8,122.0
659,-394.7,-242.7,1.8,1.8,122.0
660,-394.7,-240.0,1.4,1.4,121.0
661,-394.7,-237.3,1.4,1.4,121.0
662,-394.7,-234.7,1.4,1.4,121.0
663,-394.7,-232.0,1.4,1.4,120.0
664,-394.7,-229.3,0.8,0.8,120.0
665,-394.7,-226.7,0.8,0.8,120.0
666,-394.7,-224.0,0.8,0.8,120.0
667,-394.7,-221.3,0.8,0.8,119.0
668,-394.7,-218.7,0.3,0.3,119.0
669,-394.7,-216.0,0.3,0.3,119.0
670,-394.7,-213.3,0.3,0.3,118.0
671,-394.7,-210.7,0.8,0.8,118.0
672,-394.7,-208.0,0.8,0.8,118.0
673,-394.7,-205.3,0.8,0.8,117.0
674,-394.7,-202.7,0.8,0.8,117.0
675,-394.7,-200.0,1.4,1.4,117.0
676,-394.7,-197.3,1.4,1.4,117.0
677,-394.7,-194.7,1.4,1.4,116.0
678,-394.7,-192.0,1.4,1.4,116.0
679,-394.7,-189.3,1.4,1.4,116.0
680,-394.7,-186.7,1.8,1.8,115.0
681,-394.7,-184.0,1.8,1.8,115.0
682,-394.7,-181.3,1.8,1.8,115.0
683,-394.7,-178.7,1.8,1.8,114.0
684,-394.7,-176.0,2.0,2.0,114.0
685,-394.7,-173.3,2.0,2.0,114.0
686,-394.7,-170.7,2.0,2.0,113.0
687,-394.7,-168.0,2.0,2.0,113.0
688,-394.7,-165.3,2.0,2.0,113.0
689,-394.7,-162.7,2.1,2.1,112.0
690,-394.7,-160.0,2.1,2.1,112.0
691,-394.7,-157.3,2.1,2.1,112.0
692,-394.7,-154.7,2.1,2.1,111.0
693,-394.7,-152.0,2.1,2.1,111.0
694,-394.7,-149.3,2.0,2.0,111.0
695,-394.7,-146.7,2.0,2.0,110.0
696,-394.7,-144.0,2.0,2.0,110.0
697,-394.7,-141.3,2.0,2.0,110.0
698,-394.7,-138.7,2.0,2.0,109.0
699,-394.7,-136.0,1.8,1.8,109.0
700,-394.7,-133.3,1.8,1.8,109.0
701,-394.7,-130.7,1.8,1.8,108.0
702,-394.7,-128.0,1.8,1.8,108.0
703,-394.7,-125.3,1.8,1.8,108.0
704,-394.7,-122.7,1.8,1.8,107.0
705,-394.7,-120.0,1.8,1.8,107.0
706,-394.7,-117.3,1.4,1.4,107.0
707,-394.7,-114.7,1.4,1.4,106.0
708,-394.7,-112.0,1.4,1.4,106.0
709,-394.7,-109.3,1.4,1.4,105.0
710,-394.7,-106.7,1.4,1.4,105.0
711,-394.7,-104.0,1.4,1.4,105.0
712,-394.7,-101.3,0.8,0.8,104.0
713,-394.7,-98.7,0.8,0.8,104.0
714,-394.7,-96.0,0.8,0.8,104.0
715,-394.7,-93.3,0.8,0.8,103.0
716,-394.7,-90.7,0.8,0.8,103.0
717,-394.7,-88.0,0.8,0.8,103.0
718,-394.7,-85.3,0.8,0.8,102.0
719,-394.7,-82.7,0.8,0.8,102.0
720,-394.7,-80.0,0.8,0.8,101.0
721,-394.7,-77.3,0.3,0.3,101.0
722,-394.7,-74.7,0.3,0.3,101.0
723,-394.7,-72.0,0.3,0.3,100.0
724,-394.7,-69.3,0.3,0.3,100.0
725,-394.7,-66.7,0.3,0.3,100.0
726,-394.7,-64.0,0.3,0.3,99.0
727,-394.7,-61.3,0.3,0.3,99.0
728,-394.7,-58.7,0.3,0.3,98.0
729,-394.7,-56.0,0.3,0.3,98.0
730,-394.7,-53.3,0.3,0.3,98.0
731,-394.7,-50.7,0.3,0.3,97.0
732,-394.7,-48.0,0.3,0.3,97.0
733,-394.7,-45.3,0.8,0.8,97.0
734,-394.7,-42.7,0.8,0.8,96.0
735,-394.7,-40.0,0.8,0.8,96.0
736,-394.7,-37.3,0.8,0.8,95.0
737,-394.7,-34.7,0.8,0.8,95.0
738,-394.7,-32.0,0.8,0.8,95.0
739,-394.7,-29.3,0.8,0.8,94.0
740,-394.7,-26.7,0.8,0.8,94.0
741,-394.7,-24.0,0.8,0.8,93.0
742,-394.7,-21.3,0.8,0.8,93.0
743,-394.7,-18.7,0.8,0.8,93.0
744,-394.7,-16.0,0.8,0.8,92.0
745,-394.7,-13.3,0.8,0.8,92.0
746,-394.7,-10.7,0.8,0.8,92.0
747,-394.7,-8.0,0.8,0.8,91.0
748,-394.7,-5.3,0.8,0.8,91.0
749,-394.7,-2.7,0.8,0.8,90.0
750,-394.7,0.0,0.8,0.8,90.0
751,-394.7,2.7,0.8,0.8,90.0
752,-394.7,5.3,0.8,0.8,89.0
753,-394.7,8.0,0.8,0.8,89.0
754,-394.7,10.7,0.8,0.8,88.0
755,-394.7,13.3,0.8,0.8,88.0
756,-394.7,16.0,0.8,0.8,88.0
757,-394.7,18.7,0.8,0.8,87.0
758,-394.7,21.3,0.8,0.8,87.0
759,-394.7,24.0,0.8,0.8,87.0
760,-394.7,26.7,0.8,0.8,86.0
761,-394.7,29.3,0.8,0.8,86.0
762,-394.7,32.0,0.8,0.8,85.0
763,-394.7,34.7,0.8,0.8,85.0
764,-394.7,37.3,0.8,0.8,85.0
765,-394.7,40.0,0.8,0.8,84.0
766,-394.7,42.7,0.8,0.8,84.0
767,-394.7,45.3,0.8,0.8,83.0
768,-394.7,48.0,0.3,0.3,83.0
769,-394.7,50.7,0.3,0.3,83.0
770,-394.7,53.3,0.3,0.3,82.0
771,-394.7,56.0,0.3,0.3,82.0
772,-394.7,58.7,0.3,0.3,82.0
773,-394.7,61.3,0.3,0.3,81.0
774,-394.7,64.0,0.3,0.3,81.0
775,-394.7,66.7,0.3,0.3,80.0
776,-394.7,69.3,0.3,0.3,80.0
777,-394.7,72.0,0.3,0.3,80.0
778,-394.7,74.7,0.3,0.3,79.0
779,-394.7,77.3,0.3,0.3,79.0
780,-394.7,80.0,0.8,0.8,79.0
781,-394.7,82.7,0.8,0.8,78.0
782,-394.7,85.3,0.8,0.8,78.0
783,-394.7,88.0,0.8,0.8,77.0
784,-394.7,90.7,0.8,0.8,77.0
785,-394.7,93.3,0.8,0.8,77.0
786,-394.7,96.0,0.8,0.8,76.0
787,-394.7,98.7,0.8,0.8,76.0
788,-394.7,101.3,0.8,0.8,76.0
789,-394.7,104.0,1.4,1.4,75.0
790,-394.7,106.7,1.4,1.4,75.0
791,-394.7,109.3,1.4,1.4,75.0
792,-394.7,112.0,1.4,1.4,74.0
793,-394.7,114.7,1.4,1.4,74.0
794,-394.7,117.3,1.4,1.4,73.0
795,-394.7,120.0,1.8,1.8,73.0
796,-394.7,122.7,1.8,1.8,73.0
797,-394.7,125.3,1.8,1.8,72.0
798,-394.7,128.0,1.8,1.8,72.0
799,-394.7,130.7,1.8,1.8,72.0
800,-394.7,133.3,1.8,1.8,71.0
801,-394.7,136.0,1.8,1.8,71.0
802,-394.7,138.7,2.0,2.0,71.0
803,-394.7,141.3,2.0,2.0,70.0
804,-394.7,144.0,2.0,2.0,70.0
805,-394.7,146.7,2.0,2.0,70.0
806,-394.7,149.3,2.0,2.0,69.0
807,-394.7,152.0,2.1,2.1,69.0
808,-394.7,154.7,2.1,2.1,69.0
809,-394.7,157.3,2.1,2.1,68.0
810,-394.7,160.0,2.1,2.1,68.0
811,-394.7,162.7,2.1,2.1,68.0
812,-394.7,165.3,2.0,2.0,67.0
813,-394.7,168.0,2.0,2.0,67.0
814,-394.7,170.7,2.0,2.0,67.0
815,-394.7,173.3,2.0,2.0,66.0
816,-394.7,176.0,2.0,2.0,66.0
817,-394.7,178.7,1.8,1.8,66.0
818,-394.7,181.3,1.8,1.8,65.0
819,-394.7,184.0,1.8,1.8,65.0
820,-394.7,186.7,1.8,1.8,65.0
821,-394.7,189.3,1.4,1.4,64.0
822,-394.7,192.0,1.4,1.4,64.0
823,-394.7,194.7,1.4,1.4,64.0
824,-394.7,197.3,1.4,1.4,63.0
825,-394.7,200.0,1.4,1.4,63.0
826,-394.7,202.7,0.8,0.8,63.0
827,-394.7,205.3,0.8,0.8,63.0
828,-394.7,208.0,0.8,0.8,62.0
829,-394.7,210.7,0.8,0.8,62.0
830,-394.7,213.3,0.3,0.3,62.0
831,-394.7,216.0,0.3,0.3,61.0
832,-394.7,218.7,0.3,0.3,61.0
833,-394.7,221.3,0.8,0.8,61.0
834,-394.7,224.0,0.8,0.8,60.0
835,-394.7,226.7,0.8,0.8,60.0
836,-394.7,229.3,0.8,0.8,60.0
837,-394.7,232.0,1.4,1.4,60.0
838,-394.7,234.7,1.4,1.4,59.0
839,-394.7,237.3,1.4,1.4,59.0
840,-394.7,240.0,1.4,1.4,59.0
841,-394.7,242.7,1.8,1.8,58.0
842,-394.7,245.3,1.8,1.8,58.0
843,-394.7,248.0,1.8,1.8,58.0
844,-394.7,250.7,2.0,2.0,58.0
845,-394.7,253.3,2.0,2.0,57.0
846,-394.7,256.0,2.0,2.0,57.0
847,-394.7,258.7,2.0,2.0,57.0
848,-394.7,261.3,2.1,2.1,56.0
849,-394.7,264.0,2.1,2.1,56.0
850,-394.7,266.7,2.1,2.1,56.0
851,-394.7,269.3,2.0,2.0,56.0
852,-394.7,272.0,2.0,2.0,55.0
853,-394.7,274.7,2.0,2.0,55.0
854,-394.7,277.3,2.0,2.0,55.0
855,-394.7,280.0,1.8,1.8,55.0
856,-394.7,282.7,1.8,1.8,54.0
857,-394.7,285.3,1.8,1.8,54.0
858,-394.7,288.0,1.4,1.4,54.0
859,-394.7,290.7,1.4,1.4,54.0
860,-394.7,293.3,1.4,1.4,53.0
861,-394.7,296.0,0.8,0.8,53.0
862,-394.7,298.7,0.8,0.8,53.0
863,-394.7,301.3,0.8,0.8,53.0
864,-394.7,304.0,0.3,0.3,52.0
865,-394.7,306.7,0.3,0.3,52.0
866,-394.7,309.3,0.3,0.3,52.0
867,-394.7,312.0,0.8,0.8,52.0
868,-394.7,314.7,0.8,0.8,51.0
869,-394.7,317.3,0.8,0.8,51.0
870,-394.7,320.0,1.4,1.4,51.0
871,-394.7,322.7,1.4,1.4,51.0
872,-394.7,325.3,1.4,1.4,51.0
873,-394.7,328.0,1.8,1.8,50.0
874,-394.7,330.7,1.8,1.8,50.0
875,-394.7,333.3,1.8,1.8,50.0
876,-394.7,336.0,2.0,2.0,50.0
877,-394.7,338.7,2.0,2.0,49.0
878,-394.7,341.3,2.0,2.0,49.0
879,-394.7,344.0,2.1,2.1,49.0
880,-394.7,346.7,2.1,2.1,49.0
881,-394.7,349.3,2.1,2.1,48.0
882,-394.7,352.0,2.0,2.0,48.0
883,-394.7,354.7,2.0,2.0,48.0
884,-394.7,357.3,2.0,2.0,48.0
885,-394.7,360.0,1.8,1.8,48.0
886,-394.7,362.7,1.8,1.8,47.0
887,-394.7,365.3,1.4,1.4,47.0
888,-394.7,368.0,1.4,1.4,47.0
889,-394.7,370.7,1.4,1.4,47.0
890,-394.7,373.3,0.8,0.8,47.0
891,-394.7,376.0,0.8,0.8,46.0
892,-394.7,378.7,0.8,0.8,46.0
893,-394.7,381.3,0.3,0.3,46.0
894,-394.7,384.0,0.3,0.3,46.0
895,-394.7,386.7,0.8,0.8,46.0
896,-394.7,389.3,0.8,0.8,45.0
897,-394.7,392.0,0.8,0.8,45.0
898,-394.7,394.7,1.4,1.4,45.0
899,-394.7,397.3,1.4,1.4,45.0
900,-392.0,-400.0,1.4,1.4,136.0
901,-392.0,-397.3,1.4,1.4,135.0
902,-392.0,-394.7,0.8,0.8,135.0
903,-392.0,-392.0,0.8,0.8,135.0
904,-392.0,-389.3,0.3,0.3,135.0
905,-392.0,-386.7,0.3,0.3,135.0
906,-392.0,-384.0,0.3,0.3,134.0
907,-392.0,-381.3,0.8,0.8,134.0
908,-392.0,-378.7,0.8,0.8,134.0
909,-392.0,-376.0,0.8,0.8,134.0
910,-392.0,-373.3,1.4,1.4,134.0
911,-392.0,-370.7,1.4,1.4,133.0
912,-392.0,-368.0,1.4,1.4,133.0
913,-392.0,-365.3,1.8,1.8,133.0
914,-392.0,-362.7,1.8,1.8,133.0
915,-392.0,-360.0,2.0,2.0,133.0
916,-392.0,-357.3,2.0,2.0,132.0
917,-392.0,-354.7,2.0,2.0,132.0
918,-392.0,-352.0,2.1,2.1,132.0
919,-392.0,-349.3,2.1,2.1,132.0
920,-392.0,-346.7,2.1,2.1,131.0
921,-392.0,-344.0,2.0,2.0,131.0
922,-392.0,-341.3,2.0,2.0,131.0
923,-392.0,-338.7,2.0,2.0,131.0
924,-392.0,-336.0,1.8,1.8,131.0
925,-392.0,-333.3,1.8,1.8,130.0
926,-392.0,-330.7,1.8,1.8,130.0
927,-392.0,-328.0,1.4,1.4,130.0
928,-392.0,-325.3,1.4,1.4,130.0
929,-392.0,-322.7,1.4,1.4,129.0
930,-392.0,-320.0,0.8,0.8,129.0
931,-392.0,-317.3,0.8,0.8,129.0
932,-392.0,-314.7,0.8,0.8,129.0
933,-392.0,-312.0,0.3,0.3,129.0
934,-392.0,-309.3,0.3,0.3,128.0
935,-392.0,-306.7,0.3,0.3,128.0
936,-392.0,-304.0,0.8,0.8,128.0
937,-392.0,-301.3,0.8,0.8,128.0
938,-392.0,-298.7,0.8,0.8,127.0
939,-392.0,-296.0,1.4,1.4,127.0
940,-392.0,-293.3,1.4,1.4,127.0
941,-392.0,-290.7,1.4,1.4,127.0
942,-392.0,-288.0,1.8,1.8,126.0
943,-392.0,-285.3,1.8,1.8,126.0
944,-392.0,-282.7,1.8,1.8,126.0
945,-392.0,-280.0,2.0,2.0,126.0
946,-392.0,-277.3,2.0,2.0,125.0
947,-392.0,-274.7,2.0,2.0,125.0
948,-392.0,-272.0,2.1,2.1,125.0
949,-392.0,-269.3,2.1,2.1,124.0
950,-392.0,-266.7,2.1,2.1,124.0
951,-392.0,-264.0,2.1,2.1,124.0
952,-392.0,-261.3,2.0,2.0,124.0
953,-392.0,-258.7,2.0,2.0,123.0
954,-392.0,-256.0,2.0,2.0,123.0
955,-392.0,-253.3,1.8,1.8,123.0
956,-392.0,-250.7,1.8,1.8,123.0
957,-392.0,-248.0,1.8,1.8,122.0
958,-392.0,-245.3,1.4,1.4,122.0
959,-392.0,-242.7,1.4,1.4,122.0
960,-392.0,-240.0,1.4,1.4,121.0
961,-392.0,-237.3,1.4,1.4,121.0
962,-392.0,-234.7,0.8,0.8,121.0
963,-392.0,-232.0,0.8,0.8,121.0
964,-392.0,-229.3,0.8,0.8,120.0
965,-392.0,-226.7,0.8,0.8,120.0
966,-392.0,-224.0,0.3,0.3,120.0
967,-392.0,-221.3,0.3,0.3,119.0
968,-392.0,-218.7,0.3,0.3,119.0
969,-392.0,-216.0,0.3,0.3,119.0
970,-392.0,-213.3,0.8,0.8,119.0
971,-392.0,-210.7,0.8,0.8,118.0
972,-392.0,-208.0,0.8,0.8,118.0
973,-392.0,-205.3,0.8,0.8,118.0
974,-392.0,-202.7,1.4,1.4,117.0
975,-392.0,-200.0,1.4,1.4,117.0
976,-392.0,-197.3,1.4,1.4,117.0
977,-392.0,-194.7,1.4,1.4,116.0
978,-392.0,-192.0,1.8,1.8,116.0
979,-392.0,-189.3,1.8,1.8,116.0
980,-392.0,-186.7,1.8,1.8,115.0
981,-392.0,-184.0,1.8,1.8,115.0
982,-392.0,-181.3,2.0,2.0,115.0
983,-392.0,-178.7,2.0,2.0,115.0
984,-392.0,-176.0,2.0,2.0,114.0
985,-392.0,-173.3,2.0,2.0,114.0
986,-392.0,-170.7,2.0,2.0,114.0
987,-392.0,-168.0,2.1,2.1,113.0
988,-392.0,-165.3,2.1,2.1,113.0
989,-392.0,-162.7,2.1,2.1,113.0
990,-392.0,-160.0,2.1,2.1,112.0
991,-392.0,-157.3,2.0,2.0,112.0
992,-392.0,-154.7,2.0,2.0,112.0
993,-392.0,-152.0,2.0,2.0,111.0
994,-392.0,-149.3,2.0,2.0,111.0
995,-392.0,-146.7,2.0,2.0,111.0
996,-392.0,-144.0,2.0,2.0,110.0
997,-392.0,-141.3,1.8,1.8,110.0
998,-392.0,-138.7,1.8,1.8,109.0
999,-392.0,-136.0,1.8,1.8,109.0
1000,-392.0,-133.3,1.8,1.8,109.0
1001,-392.0,-130.7,1.8,1.8,108.0
1002,-392.0,-128.0,1.4,1.4,108.0
1003,-392.0,-125.3,1.4,1.4,108.0
1004,-392.0,-122.7,1.4,1.4,107.0
1005,-392.0,-120.0,1.4,1.4,107.0
1006,-392.0,-117.3,1.4,1.4,107.0
1007,-392.0,-114.7,1.4,1.4,106.0
1008,-392.0,-112.0,1.4,1.4,106.0
1009,-392.0,-109.3,0.8,0.8,106.0
1010,-392.0,-106.7,0.8,0.8,105.0
1011,-392.0,-104.0,0.8,0.8,105.0
1012,-392.0,-101.3,0.8,0.8,104.0
1013,-392.0,-98.7,0.8,0.8,104.0
1014,-392.0,-96.0,0.8,0.8,104.0
1015,-392.0,-93.3,0.8,0.8,103.0
1016,-392.0,-90.7,0.3,0.3,103.0
1017,-392.0,-88.0,0.3,0.3,103.0
1018,-392.0,-85.3,0.3,0.3,102.0
1019,-392.0,-82.7,0.3,0.3,102.0
1020,-392.0,-80.0,0.3,0.3,102.0
1021,-392.0,-77.3,0.3,0.3,101.0
1022,-392.0,-74.7,0.3,0.3,101.0
1023,-392.0,-72.0,0.3,0.3,100.0
1024,-392.0,-69.3,0.3,0.3,100.0
1025,-392.0,-66.7,0.3,0.3,100.0
1026,-392.0,-64.0,0.8,0.8,99.0
1027,-392.0,-61.3,0.8,0.8,99.0
1028,-392.0,-58.7,0.8,0.8,99.0
1029,-392.0,-56.0,0.8,0.8,98.0
1030,-392.0,-53.3,0.8,0.8,98.0
1031,-392.0,-50.7,0.8,0.8,97.0
1032,-392.0,-48.0,0.8,0.8,97.0
1033,-392.0,-45.3,0.8,0.8,97.0
1034,-392.0,-42.7,0.8,0.8,96.0
1035,-392.0,-40.0,0.8,0.8,96.0
1036,-392.0,-37.3,0.8,0.8,95.0
1037,-392.0,-34.7,0.8,0.8,95.0
1038,-392.0,-32.0,0.8,0.8,95.0
1039,-392.0,-29.3,0.8,0.8,94.0
1040,-392.0,-26.7,0.8,0.8,94.0
1041,-392.0,-24.0,0.8,0.8,94.0
1042,-392.0,-21.3,0.8,0.8,93.0
1043,-392.0,-18.7,1.4,1.4,93.0
1044,-392.0,-16.0,1.4,1.4,92.0
1045,-392.0,-13.3,1.4,1.4,92.0
1046,-392.0,-10.7,1.4,1.4,92.0
1047,-392.0,-8.0,1.4,1.4,91.0
1048,-392.0,-5.3,1.4,1.4,91.0
1049,-392.0,-2.7,1.4,1.4,90.0
1050,-392.0,0.0,1.4,1.4,90.0
1051,-392.0,2.7,1.4,1.4,90.0
1052,-392.0,5.3,1.4,1.4,89.0
1053,-392.0,8.0,1.4,1.4,89.0
1054,-392.0,10.7,1.4,1.4,88.0
1055,-392.0,13.3,1.4,1.4,88.0
1056,-392.0,16.0,1.4,1.4,88.0
1057,-392.0,18.7,1.4,1.4,87.0
1058,-392.0,21.3,0.8,0.8,87.0
1059,-392.0,24.0,0.8,0.8,86.0
1060,-392.0,26.7,0.8,0.8,86.0
1061,-392.0,29.3,0.8,0.8,86.0
1062,-392.0,32.0,0.8,0.8,85.0
1063,-392.0,34.7,0.8,0.8,85.0
1064,-392.0,37.3,0.8,0.8,85.0
1065,-392.0,40.0,0.8,0.8,84.0
1066,-392.0,42.7,0.8,0.8,84.0
1067,-392.0,45.3,0.8,0.8,83.0
1068,-392.0,48.0,0.8,0.8,83.0
1069,-392.0,50.7,0.8,0.8,83.0
1070,-392.0,53.3,0.8,0.8,82.0
1071,-392.0,56.0,0.8,0.8,82.0
1072,-392.0,58.7,0.8,0.8,81.0
1073,-392.0,61.3,0.8,0.8,81.0
1074,-392.0,64.0,0.8,0.8,81.0
1075,-392.0,66.7,0.3,0.3,80.0
1076,-392.0,69.3,0.3,0.3,80.0
1077,-392.0,72.0,0.3,0.3,80.0
1078,-392.0,74.7,0.3,0.3,79.0
1079,-392.0,77.3,0.3,0.3,79.0
1080,-392.0,80.0,0.3,0.3,78.0
1081,-392.0,82.7,0.3,0.3,78.0
1082,-392.0,85.3,0.3,0.3,78.0
1083,-392.0,88.0,0.3,0.3,77.0
1084,-392.0,90.7,0.3,0.3,77.0
1085,-392.0,93.3,0.8,0.8,77.0
1086,-392.0,96.0,0.8,0.8,76.0
1087,-392.0,98.7,0.8,0.8,76.0
1088,-392.0,101.3,0.8,0.8,76.0
1089,-392.0,104.0,0.8,0.8,75.0
1090,-392.0,106.7,0.8,0.8,75.0
1091,-392.0,109.3,0.8,0.8,74.0
1092,-392.0,112.0,1.4,1.4,74.0
1093,-392.0,114.7,1.4,1.4,74.0
1094,-392.0,117.3,1.4,1.4,73.0
1095,-392.0,120.0,1.4,1.4,73.0
1096,-392.0,122.7,1.4,1.4,73.0
1097,-392.0,125.3,1.4,1.4,72.0
1098,-392.0,128.0,1.4,1.4,72.0
1099,-392.0,130.7,1.8,1.8,72.0
1100,-392.0,133.3,1.8,1.8,71.0
1101,-392.0,136.0,1.8,1.8,71.0
1102,-392.0,138.7,1.8,1.8,71.0
1103,-392.0,141.3,1.8,1.8,70.0
1104,-392.0,144.0,2.0,2.0,70.0
1105,-392.0,146.7,2.0,2.0,69.0
1106,-392.0,149.3,2.0,2.0,69.0
1107,-392.0,152.0,2.0,2.0,69.0
1108,-392.0,154.7,2.0,2.0,68.0
1109,-392.0,157.3,2.0,2.0,68.0
1110,-392.0,160.0,2.1,2.1,68.0
1111,-392.0,162.7,2.1,2.1,67.0
1112,-392.0,165.3,2.1,2.1,67.0
1113,-392.0,168.0,2.1,2.1,67.0
1114,-392.0,170.7,2.0,2.0,66.0
1115,-392.0,173.3,2.0,2.0,66.0
1116,-392.0,176.0,2.0,2.0,66.0
1117,-392.0,178.7,2.0,2.0,65.0
1118,-392.0,181.3,2.0,2.0,65.0
1119,-392.0,184.0,1.8,1.8,65.0
1120,-392.0,186.7,1.8,1.8,65.0
1121,-392.0,189.3,1.8,1.8,64.0
1122,-392.0,192.0,1.8,1.8,64.0
1123,-392.0,194.7,1.4,1.4,64.0
1124,-392.0,197.3,1.4,1.4,63.0
1125,-392.0,200.0,1.4,1.4,63.0
1126,-392.0,202.7,1.4,1.4,63.0
1127,-392.0,205.3,0.8,0.8,62.0
1128,-392.0,208.0,0.8,0.8,62.0
1129,-392.0,210.7,0.8,0.8,62.0
1130,-392.0,213.3,0.8,0.8,61.0
1131,-392.0,216.0,0.3,0.3,61.0
1132,-392.0,218.7,0.3,0.3,61.0
1133,-392.0,221.3,0.3,0.3,61.0
1134,-392.0,224.0,0.3,0.3,60.0
1135,-392.0,226.7,0.8,0.8,60.0
1136,-392.0,229.3,0.8,0.8,60.0
1137,-392.0,232.0,0.8,0.8,59.0
1138,-392.0,234.7,0.8,0.8,59.0
1139,-392.0,237.3,1.4,1.4,59.0
1140,-392.0,240.0,1.4,1.4,59.0
1141,-392.0,242.7,1.4,1.4,58.0
1142,-392.0,245.3,1.4,1.4,58.0
1143,-392.0,248.0,1.8,1.8,58.0
1144,-392.0,250.7,1.8,1.8,57.0
1145,-392.0,253.3,1.8,1.8,57.0
1146,-392.0,256.0,2.0,2.0,57.0
1147,-392.0,258.7,2.0,2.0,57.0
1148,-392.0,261.3,2.0,2.0,56.0
1149,-392.0,264.0,2.1,2.1,56.0
1150,-392.0,266.7,2.1,2.1,56.0
1151,-392.0,269.3,2.1,2.1,56.0
1152,-392.0,272.0,2.1,2.1,55.0
1153,-392.0,274.7,2.0,2.0,55.0
1154,-392.0,277.3,2.0,2.0,55.0
1155,-392.0,280.0,2.0,2.0,54.0
1156,-392.0,282.7,1.8,1.8,54.0
1157,-392.0,285.3,1.8,1.8,54.0
1158,-392.0,288.0,1.8,1.8,54.0
1159,-392.0,290.7,1.4,1.4,53.0
1160,-392.0,293.3,1.4,1.4,53.0
1161,-392.0,296.0,1.4,1.4,53.0
1162,-392.0,298.7,0.8,0.8,53.0
1163,-392.0,301.3,0.8,0.8,52.0
1164,-392.0,304.0,0.8,0.8,52.0
1165,-392.0,306.7,0.3,0.3,52.0
1166,-392.0,309.3,0.3,0.3,52.0
1167,-392.0,312.0,0.3,0.3,51.0
1168,-392.0,314.7,0.8,0.8,51.0
1169,-392.0,317.3,0.8,0.8,51.0
1170,-392.0,320.0,0.8,0.8,51.0
1171,-392.0,322.7,1.4,1.4,51.0
1172,-392.0,325.3,1.4,1.4,50.0
1173,-392.0,328.0,1.4,1.4,50.0
1174,-392.0,330.7,1.8,1.8,50.0
1175,-392.0,333.3,1.8,1.8,50.0
1176,-392.0,336.0,1.8,1.8,49.0
1177,-392.0,338.7,2.0,2.0,49.0
1178,-392.0,341.3,2.0,2.0,49.0
1179,-392.0,344.0,2.0,2.0,49.0
1180,-392.0,346.7,2.1,2.1,49.0
